sub_iri,category,o2,sub_label,super_iri,o1,super_label,
http://purl.obolibrary.org/obo/HP_0011486,o_not_o2,hp_no.owl,Abnormality of corneal thickness,http://purl.obolibrary.org/obo/HP_0001120,hp.owl,Abnormality of corneal size,
http://purl.obolibrary.org/obo/HP_0000648,o_not_o2,hp_no.owl,Optic atrophy,http://purl.obolibrary.org/obo/HP_0007367,hp.owl,Atrophy/Degeneration affecting the central nervous system,
http://purl.obolibrary.org/obo/HP_0003540,o_not_o2,hp_no.owl,Impaired platelet aggregation,http://purl.obolibrary.org/obo/HP_0001928,hp.owl,Abnormality of coagulation,
http://purl.obolibrary.org/obo/HP_0006657,o_not_o2,hp_no.owl,Hypoplasia of first ribs,http://purl.obolibrary.org/obo/HP_0009826,hp.owl,Limb undergrowth,
http://purl.obolibrary.org/obo/HP_0009615,o_not_o2,hp_no.owl,Complete duplication of the first metacarpal,http://purl.obolibrary.org/obo/HP_0005917,hp.owl,Supernumerary metacarpal bones,
http://purl.obolibrary.org/obo/HP_0040050,o_not_o2,hp_no.owl,Sparse upper eyelashes,http://purl.obolibrary.org/obo/HP_0002209,hp.owl,Sparse scalp hair,
http://purl.obolibrary.org/obo/HP_0000327,o_not_o2,hp_no.owl,Hypoplasia of the maxilla,http://purl.obolibrary.org/obo/HP_0031816,hp.owl,Abnormal oral morphology,
http://purl.obolibrary.org/obo/HP_0006261,o_not_o2,hp_no.owl,Abnormal phalangeal joint morphology of the hand,http://purl.obolibrary.org/obo/HP_0005262,hp.owl,Abnormality of the synovia,
http://purl.obolibrary.org/obo/HP_0011508,o_not_o2,hp_no.owl,Macular hole,http://purl.obolibrary.org/obo/HP_0000359,hp.owl,Abnormality of the inner ear,
http://purl.obolibrary.org/obo/HP_0009055,o_not_o2,hp_no.owl,Generalized limb muscle atrophy,http://purl.obolibrary.org/obo/HP_0009127,hp.owl,Abnormality of the musculature of the limbs,
http://purl.obolibrary.org/obo/HP_0010401,o_not_o2,hp_no.owl,Symphalangism affecting the proximal phalanx of the 2nd toe,http://purl.obolibrary.org/obo/HP_0010209,hp.owl,Symphalangism affecting the proximal phalanges of the toes,
http://purl.obolibrary.org/obo/HP_0009634,o_not_o2,hp_no.owl,Patchy sclerosis of the proximal phalanx of the thumb,http://purl.obolibrary.org/obo/HP_0009856,hp.owl,Patchy sclerosis of proximal phalanx of finger,
http://purl.obolibrary.org/obo/HP_0010754,o_not_o2,hp_no.owl,Abnormality of the temporomandibular joint,http://purl.obolibrary.org/obo/HP_0005262,hp.owl,Abnormality of the synovia,
http://purl.obolibrary.org/obo/HP_0010510,o_not_o2,hp_no.owl,Hypermobility of toe joints,http://purl.obolibrary.org/obo/HP_0005262,hp.owl,Abnormality of the synovia,
http://purl.obolibrary.org/obo/HP_0004438,o_not_o2,hp_no.owl,Hyperostosis frontalis interna,http://purl.obolibrary.org/obo/HP_0430000,hp.owl,Abnormality of the frontal bone,
http://purl.obolibrary.org/obo/HP_0003899,o_not_o2,hp_no.owl,Round humeral epiphyses,http://purl.obolibrary.org/obo/HP_0040065,hp.owl,Abnormal morphology of bones of the upper limbs,
http://purl.obolibrary.org/obo/HP_3000034,o_not_o2,hp_no.owl,Abnormality of cartilage of nasal septum,http://purl.obolibrary.org/obo/HP_0003549,hp.owl,Abnormality of connective tissue,
http://purl.obolibrary.org/obo/HP_0003898,o_not_o2,hp_no.owl,Large humeral epiphyses,http://purl.obolibrary.org/obo/HP_0040065,hp.owl,Abnormal morphology of bones of the upper limbs,
http://purl.obolibrary.org/obo/HP_0000496,o_not_o2,hp_no.owl,Abnormality of eye movement,http://purl.obolibrary.org/obo/HP_0000708,hp.owl,Behavioral abnormality,
http://purl.obolibrary.org/obo/HP_0003876,o_not_o2,hp_no.owl,Osteoporotic humerus,http://purl.obolibrary.org/obo/HP_0000939,hp.owl,Osteoporosis,
http://purl.obolibrary.org/obo/HP_0001634,o_not_o2,hp_no.owl,Mitral valve prolapse,http://purl.obolibrary.org/obo/HP_0004307,hp.owl,Abnormal anatomic location of the heart,
http://purl.obolibrary.org/obo/HP_0002297,o_not_o2,hp_no.owl,Red hair,http://purl.obolibrary.org/obo/HP_0000988,hp.owl,Skin rash,
http://purl.obolibrary.org/obo/HP_0040011,o_not_o2,hp_no.owl,Flat posterior fossa,http://purl.obolibrary.org/obo/HP_0002648,hp.owl,Abnormality of calvarial morphology,
http://purl.obolibrary.org/obo/HP_0008076,o_not_o2,hp_no.owl,Osteoporotic tarsals,http://purl.obolibrary.org/obo/HP_0000939,hp.owl,Osteoporosis,
http://purl.obolibrary.org/obo/HP_0003895,o_not_o2,hp_no.owl,Flattened humeral epiphyses,http://purl.obolibrary.org/obo/HP_0040065,hp.owl,Abnormal morphology of bones of the upper limbs,
http://purl.obolibrary.org/obo/HP_0000331,o_not_o2,hp_no.owl,Short chin,http://purl.obolibrary.org/obo/HP_0031816,hp.owl,Abnormal oral morphology,
http://purl.obolibrary.org/obo/HP_0410016,o_not_o2,hp_no.owl,Abnormality of cranial ganglion,http://purl.obolibrary.org/obo/HP_0000234,hp.owl,Abnormality of the head,
http://purl.obolibrary.org/obo/HP_0009616,o_not_o2,hp_no.owl,Bifid first metacarpal,http://purl.obolibrary.org/obo/HP_0005916,hp.owl,Abnormal metacarpal morphology,
http://purl.obolibrary.org/obo/HP_0011323,o_not_o2,hp_no.owl,Cleft of chin,http://purl.obolibrary.org/obo/HP_0011338,hp.owl,Abnormality of mouth shape,
http://purl.obolibrary.org/obo/HP_0011928,o_not_o2,hp_no.owl,Short proximal phalanx of toe,http://purl.obolibrary.org/obo/HP_0005035,hp.owl,Shortening of all phalanges of the toes,
http://purl.obolibrary.org/obo/HP_0000471,o_not_o2,hp_no.owl,Gastrointestinal angiodysplasia,http://purl.obolibrary.org/obo/HP_0025015,hp.owl,Abnormal vascular morphology,
http://purl.obolibrary.org/obo/HP_0007047,o_not_o2,hp_no.owl,Atrophy of the dentate nucleus,http://purl.obolibrary.org/obo/HP_0007367,hp.owl,Atrophy/Degeneration affecting the central nervous system,
http://purl.obolibrary.org/obo/HP_0006959,o_not_o2,hp_no.owl,Proximal spinal muscular atrophy,http://purl.obolibrary.org/obo/HP_0002143,hp.owl,Abnormality of the spinal cord,
http://purl.obolibrary.org/obo/HP_0011130,o_not_o2,hp_no.owl,Abnormality of renal calyx morphology,http://purl.obolibrary.org/obo/HP_0000069,hp.owl,Abnormality of the ureter,
http://purl.obolibrary.org/obo/HP_0008752,o_not_o2,hp_no.owl,Laryngeal cartilage malformation,http://purl.obolibrary.org/obo/HP_0410007,hp.owl,Abnormality of cartilage morphology,
http://purl.obolibrary.org/obo/HP_0000327,o_not_o2,hp_no.owl,Hypoplasia of the maxilla,http://purl.obolibrary.org/obo/HP_0009117,hp.owl,Aplasia/Hypoplasia of the maxilla,
http://purl.obolibrary.org/obo/HP_0007872,o_not_o2,hp_no.owl,Choroidal hemangioma,http://purl.obolibrary.org/obo/HP_0100012,hp.owl,Neoplasm of the eye,
http://purl.obolibrary.org/obo/HP_0010392,o_not_o2,hp_no.owl,Abnormality of the distal phalanx of the 5th toe,http://purl.obolibrary.org/obo/HP_0010342,hp.owl,Abnormality of the phalanges of the 5th toe,
http://purl.obolibrary.org/obo/HP_0011876,o_not_o2,hp_no.owl,Abnormal platelet volume,http://purl.obolibrary.org/obo/HP_0011875,hp.owl,Abnormal platelet morphology,
http://purl.obolibrary.org/obo/HP_0430023,o_not_o2,hp_no.owl,Abnormality of the maxillary sinus,http://purl.obolibrary.org/obo/HP_0000326,hp.owl,Abnormality of the maxilla,
http://purl.obolibrary.org/obo/HP_0012026,o_not_o2,hp_no.owl,Hyperornithinemia,http://purl.obolibrary.org/obo/HP_0003112,hp.owl,Abnormality of serum amino acid level,
http://purl.obolibrary.org/obo/HP_0100556,o_not_o2,hp_no.owl,Hemiatrophy,http://purl.obolibrary.org/obo/HP_0002983,hp.owl,Micromelia,
http://purl.obolibrary.org/obo/HP_0100238,o_not_o2,hp_no.owl,Synostosis involving bones of the upper limbs,http://purl.obolibrary.org/obo/HP_0011844,hp.owl,Abnormal appendicular skeleton morphology,
http://purl.obolibrary.org/obo/HP_0040172,o_not_o2,hp_no.owl,Abnormality of occipitofrontalis muscle,http://purl.obolibrary.org/obo/HP_0000234,hp.owl,Abnormality of the head,
http://purl.obolibrary.org/obo/HP_0100827,o_not_o2,hp_no.owl,Lymphocytosis,http://purl.obolibrary.org/obo/HP_0040088,hp.owl,Abnormal lymphocyte count,
http://purl.obolibrary.org/obo/HP_0011673,o_not_o2,hp_no.owl,Cardiac hemangioma,http://purl.obolibrary.org/obo/HP_0100544,hp.owl,Neoplasm of the heart,
http://purl.obolibrary.org/obo/HP_3000079,o_not_o2,hp_no.owl,Abnormality of mandibular symphysis,http://purl.obolibrary.org/obo/HP_0001367,hp.owl,Abnormal joint morphology,
http://purl.obolibrary.org/obo/HP_0004010,o_not_o2,hp_no.owl,Small radial epiphyses,http://purl.obolibrary.org/obo/HP_0040073,hp.owl,Abnormal forearm bone morphology,
http://purl.obolibrary.org/obo/HP_0100781,o_not_o2,hp_no.owl,Abnormality of the sacroiliac joint,http://purl.obolibrary.org/obo/HP_0005262,hp.owl,Abnormality of the synovia,
http://purl.obolibrary.org/obo/HP_0030755,o_not_o2,hp_no.owl,Craniofacial teratoma,http://purl.obolibrary.org/obo/HP_0012289,hp.owl,Facial neoplasm,
http://purl.obolibrary.org/obo/HP_0004099,o_not_o2,hp_no.owl,Macrodactyly,http://purl.obolibrary.org/obo/HP_0005922,hp.owl,Abnormal hand morphology,
http://purl.obolibrary.org/obo/HP_0010069,o_not_o2,hp_no.owl,Bullet-shaped 1st metatarsal,http://purl.obolibrary.org/obo/HP_0011314,hp.owl,Abnormality of long bone morphology,
http://purl.obolibrary.org/obo/HP_0010125,o_not_o2,hp_no.owl,Abnormality of the epiphysis of the 1st metatarsal,http://purl.obolibrary.org/obo/HP_0010630,hp.owl,Abnormality of metatarsal epiphysis,
http://purl.obolibrary.org/obo/HP_0009457,o_not_o2,hp_no.owl,Aplasia/Hypoplasia of the proximal phalanx of the 3rd finger,http://purl.obolibrary.org/obo/HP_0009851,hp.owl,Aplasia/Hypoplasia of the proximal phalanges of the hand,
http://purl.obolibrary.org/obo/HP_0001822,o_not_o2,hp_no.owl,Hallux valgus,http://purl.obolibrary.org/obo/HP_0100500,hp.owl,Fibular deviation of toes,
http://purl.obolibrary.org/obo/HP_0000347,o_not_o2,hp_no.owl,Micrognathia,http://purl.obolibrary.org/obo/HP_0002692,hp.owl,Hypoplastic facial bones,
http://purl.obolibrary.org/obo/HP_0031404,o_not_o2,hp_no.owl,Impaired antigen-specific response,http://purl.obolibrary.org/obo/HP_0002721,hp.owl,Immunodeficiency,
http://purl.obolibrary.org/obo/HP_0003416,o_not_o2,hp_no.owl,Spinal canal stenosis,http://purl.obolibrary.org/obo/HP_0002143,hp.owl,Abnormality of the spinal cord,
http://purl.obolibrary.org/obo/HP_0009002,o_not_o2,hp_no.owl,Loss of truncal subcutaneous adipose tissue,http://purl.obolibrary.org/obo/HP_0001001,hp.owl,Abnormality of subcutaneous fat tissue,
http://purl.obolibrary.org/obo/HP_0012187,o_not_o2,hp_no.owl,Increased erythrocyte protoporphyrin concentration,http://purl.obolibrary.org/obo/HP_0004364,hp.owl,Abnormality of nitrogen compound homeostasis,
http://purl.obolibrary.org/obo/HP_0040097,o_not_o2,hp_no.owl,Neoplasm of the ceruminal gland,http://purl.obolibrary.org/obo/HP_0012842,hp.owl,Skin appendage neoplasm,
http://purl.obolibrary.org/obo/HP_0001783,o_not_o2,hp_no.owl,Broad metatarsal,http://purl.obolibrary.org/obo/HP_0005622,hp.owl,Broad long bones,
http://purl.obolibrary.org/obo/HP_0000907,o_not_o2,hp_no.owl,Anterior rib cupping,http://purl.obolibrary.org/obo/HP_0006487,hp.owl,Bowing of the long bones,
http://purl.obolibrary.org/obo/HP_0003274,o_not_o2,hp_no.owl,Hypoplastic acetabulae,http://purl.obolibrary.org/obo/HP_0009816,hp.owl,Lower limb undergrowth,
http://purl.obolibrary.org/obo/HP_0010710,o_not_o2,hp_no.owl,3-5 finger syndactyly,http://purl.obolibrary.org/obo/HP_0010705,hp.owl,4-5 finger syndactyly,
http://purl.obolibrary.org/obo/HP_0005109,o_not_o2,hp_no.owl,Abnormality of the Achilles tendon,http://purl.obolibrary.org/obo/HP_0040290,hp.owl,Abnormality of skeletal muscles,
http://purl.obolibrary.org/obo/HP_0006762,o_not_o2,hp_no.owl,Renal pelvic carcinoma,http://purl.obolibrary.org/obo/HP_0005584,hp.owl,Renal cell carcinoma,
http://purl.obolibrary.org/obo/HP_0001763,o_not_o2,hp_no.owl,Pes planus,http://purl.obolibrary.org/obo/HP_0011842,hp.owl,Abnormality of skeletal morphology,
http://purl.obolibrary.org/obo/HP_0003038,o_not_o2,hp_no.owl,Fibular hypoplasia,http://purl.obolibrary.org/obo/HP_0009816,hp.owl,Lower limb undergrowth,
http://purl.obolibrary.org/obo/HP_0001761,o_not_o2,hp_no.owl,Pes cavus,http://purl.obolibrary.org/obo/HP_0011842,hp.owl,Abnormality of skeletal morphology,
http://purl.obolibrary.org/obo/HP_0010176,o_not_o2,hp_no.owl,Curved toe phalanx,http://purl.obolibrary.org/obo/HP_0040066,hp.owl,Abnormal morphology of bones of the lower limbs,
http://purl.obolibrary.org/obo/HP_0004005,o_not_o2,hp_no.owl,Large radial epiphyses,http://purl.obolibrary.org/obo/HP_0040073,hp.owl,Abnormal forearm bone morphology,
http://purl.obolibrary.org/obo/HP_0006339,o_not_o2,hp_no.owl,Conical mandibular incisor,http://purl.obolibrary.org/obo/HP_0002648,hp.owl,Abnormality of calvarial morphology,
http://purl.obolibrary.org/obo/HP_0010175,o_not_o2,hp_no.owl,Bullet-shaped toe phalanx,http://purl.obolibrary.org/obo/HP_0040066,hp.owl,Abnormal morphology of bones of the lower limbs,
http://purl.obolibrary.org/obo/HP_0010172,o_not_o2,hp_no.owl,Triangular epiphyses of the toes,http://purl.obolibrary.org/obo/HP_0040066,hp.owl,Abnormal morphology of bones of the lower limbs,
http://purl.obolibrary.org/obo/HP_0010170,o_not_o2,hp_no.owl,Small epiphyses of the toes,http://purl.obolibrary.org/obo/HP_0040066,hp.owl,Abnormal morphology of bones of the lower limbs,
http://purl.obolibrary.org/obo/HP_0009100,o_not_o2,hp_no.owl,Thick anterior alveolar ridges,http://purl.obolibrary.org/obo/HP_0000277,hp.owl,Abnormality of the mandible,
http://purl.obolibrary.org/obo/HP_0000201,o_not_o2,hp_no.owl,Pierre-Robin sequence,http://purl.obolibrary.org/obo/HP_0000175,hp.owl,Cleft palate,
http://purl.obolibrary.org/obo/HP_0003731,o_not_o2,hp_no.owl,Quadriceps muscle weakness,http://purl.obolibrary.org/obo/HP_0007340,hp.owl,Lower limb muscle weakness,
http://purl.obolibrary.org/obo/HP_0002314,o_not_o2,hp_no.owl,Degeneration of the lateral corticospinal tracts,http://purl.obolibrary.org/obo/HP_0002363,hp.owl,Abnormality of brainstem morphology,
http://purl.obolibrary.org/obo/HP_0001804,o_not_o2,hp_no.owl,Hypoplastic fingernail,http://purl.obolibrary.org/obo/HP_0005922,hp.owl,Abnormal hand morphology,
http://purl.obolibrary.org/obo/HP_0000748,o_not_o2,hp_no.owl,Inappropriate laughter,http://purl.obolibrary.org/obo/HP_0100851,hp.owl,Abnormal emotion/affect behavior,
http://purl.obolibrary.org/obo/HP_0010706,o_not_o2,hp_no.owl,1-3 finger syndactyly,http://purl.obolibrary.org/obo/HP_0010704,hp.owl,1-2 finger syndactyly,
http://purl.obolibrary.org/obo/HP_0009488,o_not_o2,hp_no.owl,Absent epiphyses of the 2nd finger,http://purl.obolibrary.org/obo/HP_0009544,hp.owl,Abnormality of the proximal phalanx of the 2nd finger,
http://purl.obolibrary.org/obo/HP_0006668,o_not_o2,hp_no.owl,Twelfth rib hypoplasia,http://purl.obolibrary.org/obo/HP_0009826,hp.owl,Limb undergrowth,
http://purl.obolibrary.org/obo/HP_0000744,o_not_o2,hp_no.owl,Low frustration tolerance,http://purl.obolibrary.org/obo/HP_0100851,hp.owl,Abnormal emotion/affect behavior,
http://purl.obolibrary.org/obo/HP_0040327,o_not_o2,hp_no.owl,Abnormal morphology of the olfactory bulb,http://purl.obolibrary.org/obo/HP_0002060,hp.owl,Abnormality of the cerebrum,
http://purl.obolibrary.org/obo/HP_0010297,o_not_o2,hp_no.owl,Bifid tongue,http://purl.obolibrary.org/obo/HP_0011338,hp.owl,Abnormality of mouth shape,
http://purl.obolibrary.org/obo/HP_0010180,o_not_o2,hp_no.owl,Triangular shaped phalanges of the toes,http://purl.obolibrary.org/obo/HP_0040066,hp.owl,Abnormal morphology of bones of the lower limbs,
http://purl.obolibrary.org/obo/HP_0100134,o_not_o2,hp_no.owl,Abnormality of the axillary hair,http://purl.obolibrary.org/obo/HP_0001435,hp.owl,Abnormality of the shoulder girdle musculature,
http://purl.obolibrary.org/obo/HP_0004575,o_not_o2,hp_no.owl,Fusion of midcervical facet joints,http://purl.obolibrary.org/obo/HP_0030870,hp.owl,Abnormality of spinal facet joint,
http://purl.obolibrary.org/obo/HP_0000420,o_not_o2,hp_no.owl,Short nasal septum,http://purl.obolibrary.org/obo/HP_0011842,hp.owl,Abnormality of skeletal morphology,
http://purl.obolibrary.org/obo/HP_0100312,o_not_o2,hp_no.owl,Cerebral germinoma,http://purl.obolibrary.org/obo/HP_0002060,hp.owl,Abnormality of the cerebrum,
http://purl.obolibrary.org/obo/HP_0003234,o_not_o2,hp_no.owl,Decreased plasma carnitine,http://purl.obolibrary.org/obo/HP_0004364,hp.owl,Abnormality of nitrogen compound homeostasis,
http://purl.obolibrary.org/obo/HP_0012785,o_not_o2,hp_no.owl,Flexion contracture of finger,http://purl.obolibrary.org/obo/HP_0001167,hp.owl,Abnormality of finger,
http://purl.obolibrary.org/obo/HP_0010712,o_not_o2,hp_no.owl,1-4 toe syndactyly,http://purl.obolibrary.org/obo/HP_0001459,hp.owl,1-3 toe syndactyly,
http://purl.obolibrary.org/obo/HP_0008372,o_not_o2,hp_no.owl,Abnormality of vitamin A metabolism,http://purl.obolibrary.org/obo/HP_0003119,hp.owl,Abnormality of lipid metabolism,
http://purl.obolibrary.org/obo/HP_3000056,o_not_o2,hp_no.owl,Abnormality of artery of lower lip,http://purl.obolibrary.org/obo/HP_3000036,hp.owl,Abnormality of head blood vessel,
http://purl.obolibrary.org/obo/HP_0003392,o_not_o2,hp_no.owl,First dorsal interossei muscle weakness,http://purl.obolibrary.org/obo/HP_0040290,hp.owl,Abnormality of skeletal muscles,
http://purl.obolibrary.org/obo/HP_0006014,o_not_o2,hp_no.owl,Abnormally shaped carpal bones,http://purl.obolibrary.org/obo/HP_0005922,hp.owl,Abnormal hand morphology,
http://purl.obolibrary.org/obo/HP_0010946,o_not_o2,hp_no.owl,Dilatation of the renal pelvis,http://purl.obolibrary.org/obo/HP_0010945,hp.owl,Fetal pyelectasis,
http://purl.obolibrary.org/obo/HP_0010289,o_not_o2,hp_no.owl,Cleft of alveolar ridge of maxilla,http://purl.obolibrary.org/obo/HP_0011338,hp.owl,Abnormality of mouth shape,
http://purl.obolibrary.org/obo/HP_0031816,o_not_o2,hp_no.owl,Abnormal oral morphology,http://purl.obolibrary.org/obo/HP_0025033,hp.owl,Abnormality of digestive system morphology,
http://purl.obolibrary.org/obo/HP_0000327,o_not_o2,hp_no.owl,Hypoplasia of the maxilla,http://purl.obolibrary.org/obo/HP_0002692,hp.owl,Hypoplastic facial bones,
http://purl.obolibrary.org/obo/HP_0010160,o_not_o2,hp_no.owl,Abnormality of the epiphyses of the toes,http://purl.obolibrary.org/obo/HP_0040069,hp.owl,Abnormality of lower limb bone,
http://purl.obolibrary.org/obo/HP_0010161,o_not_o2,hp_no.owl,Abnormality of the phalanges of the toes,http://purl.obolibrary.org/obo/HP_0040069,hp.owl,Abnormality of lower limb bone,
http://purl.obolibrary.org/obo/HP_0005463,o_not_o2,hp_no.owl,Elongated sella turcica,http://purl.obolibrary.org/obo/HP_0002648,hp.owl,Abnormality of calvarial morphology,
http://purl.obolibrary.org/obo/HP_0006485,o_not_o2,hp_no.owl,Agenesis of incisor,http://purl.obolibrary.org/obo/HP_0000674,hp.owl,Anodontia,
http://purl.obolibrary.org/obo/HP_0008083,o_not_o2,hp_no.owl,2nd-5th toe middle phalangeal hypoplasia,http://purl.obolibrary.org/obo/HP_0010369,hp.owl,Abnormality of the middle phalanx of the 3rd toe,
http://purl.obolibrary.org/obo/HP_0011452,o_not_o2,hp_no.owl,Functional abnormality of the middle ear,http://purl.obolibrary.org/obo/HP_0031704,hp.owl,Abnormal ear physiology,
http://purl.obolibrary.org/obo/HP_0002283,o_not_o2,hp_no.owl,Global brain atrophy,http://purl.obolibrary.org/obo/HP_0002506,hp.owl,Diffuse cerebral atrophy,
http://purl.obolibrary.org/obo/HP_0006539,o_not_o2,hp_no.owl,Bronchial cartilage hypoplasia,http://purl.obolibrary.org/obo/HP_0410007,hp.owl,Abnormality of cartilage morphology,
http://purl.obolibrary.org/obo/HP_0009625,o_not_o2,hp_no.owl,Contractures of the metacarpophalangeal joint of the thumb,http://purl.obolibrary.org/obo/HP_0011911,hp.owl,Abnormality of metacarpophalangeal joint,
http://purl.obolibrary.org/obo/HP_0008398,o_not_o2,hp_no.owl,Hypoplastic fifth fingernail,http://purl.obolibrary.org/obo/HP_0004207,hp.owl,Abnormal 5th finger morphology,
http://purl.obolibrary.org/obo/HP_0010179,o_not_o2,hp_no.owl,Symphalangism affecting the phalanges of the toes,http://purl.obolibrary.org/obo/HP_0100235,hp.owl,Synostosis involving bones of the toes,
http://purl.obolibrary.org/obo/HP_0003749,o_not_o2,hp_no.owl,Pelvic girdle muscle weakness,http://purl.obolibrary.org/obo/HP_0007340,hp.owl,Lower limb muscle weakness,
http://purl.obolibrary.org/obo/HP_0009107,o_not_o2,hp_no.owl,Abnormal ossification involving the femoral head and neck,http://purl.obolibrary.org/obo/HP_0010656,hp.owl,Abnormal epiphyseal ossification,
http://purl.obolibrary.org/obo/HP_0008988,o_not_o2,hp_no.owl,Pelvic girdle muscle atrophy,http://purl.obolibrary.org/obo/HP_0011805,hp.owl,Abnormal muscle morphology,
http://purl.obolibrary.org/obo/HP_0010049,o_not_o2,hp_no.owl,Short metacarpal,http://purl.obolibrary.org/obo/HP_0003026,hp.owl,Short long bone,
http://purl.obolibrary.org/obo/HP_0005320,o_not_o2,hp_no.owl,Lack of facial subcutaneous fat,http://purl.obolibrary.org/obo/HP_0007519,hp.owl,Lack of subcutaneous fatty tissue,
http://purl.obolibrary.org/obo/HP_0005928,o_not_o2,hp_no.owl,Synostosis involving the fibula,http://purl.obolibrary.org/obo/HP_0003330,hp.owl,Abnormal bone structure,
http://purl.obolibrary.org/obo/HP_0002056,o_not_o2,hp_no.owl,Abnormality of the glabella,http://purl.obolibrary.org/obo/HP_0430000,hp.owl,Abnormality of the frontal bone,
http://purl.obolibrary.org/obo/HP_0005929,o_not_o2,hp_no.owl,Synostosis involving the tibia,http://purl.obolibrary.org/obo/HP_0003330,hp.owl,Abnormal bone structure,
http://purl.obolibrary.org/obo/HP_0002659,o_not_o2,hp_no.owl,Increased susceptibility to fractures,http://purl.obolibrary.org/obo/HP_0003330,hp.owl,Abnormal bone structure,
http://purl.obolibrary.org/obo/HP_0008820,o_not_o2,hp_no.owl,Absent ossification of capital femoral epiphysis,http://purl.obolibrary.org/obo/HP_0012791,hp.owl,Abnormal humeral ossification,
http://purl.obolibrary.org/obo/HP_0006895,o_not_o2,hp_no.owl,Lower limb hypertonia,http://purl.obolibrary.org/obo/HP_0040290,hp.owl,Abnormality of skeletal muscles,
http://purl.obolibrary.org/obo/HP_0004253,o_not_o2,hp_no.owl,Absent trapezium,http://purl.obolibrary.org/obo/HP_0005927,hp.owl,Aplasia/hypoplasia involving bones of the hand,
http://purl.obolibrary.org/obo/HP_0008441,o_not_o2,hp_no.owl,Herniation of intervertebral nuclei,http://purl.obolibrary.org/obo/HP_0003549,hp.owl,Abnormality of connective tissue,
http://purl.obolibrary.org/obo/HP_0010159,o_not_o2,hp_no.owl,Triangular epiphysis of the 1st metatarsal,http://purl.obolibrary.org/obo/HP_0010587,hp.owl,Triangular epiphyses,
http://purl.obolibrary.org/obo/HP_0031815,o_not_o2,hp_no.owl,Abnormal oral physiology,http://purl.obolibrary.org/obo/HP_0025032,hp.owl,Abnormality of digestive system physiology,
http://purl.obolibrary.org/obo/HP_0005918,o_not_o2,hp_no.owl,Abnormal finger phalanx morphology,http://purl.obolibrary.org/obo/HP_0011314,hp.owl,Abnormality of long bone morphology,
http://purl.obolibrary.org/obo/HP_0008093,o_not_o2,hp_no.owl,Short 4th toe,http://purl.obolibrary.org/obo/HP_0010321,hp.owl,Abnormality of the 4th toe,
http://purl.obolibrary.org/obo/HP_0006026,o_not_o2,hp_no.owl,Rounded epiphyses,http://purl.obolibrary.org/obo/HP_0005920,hp.owl,Abnormal epiphysis morphology of the phalanges of the hand,
http://purl.obolibrary.org/obo/HP_0000118,o_not_o2,hp_no.owl,Phenotypic abnormality,http://purl.obolibrary.org/obo/UPHENO_0001001,hp.owl,Phenotype,
http://purl.obolibrary.org/obo/HP_0002945,o_not_o2,hp_no.owl,Intervertebral space narrowing,http://purl.obolibrary.org/obo/HP_0001367,hp.owl,Abnormal joint morphology,
http://purl.obolibrary.org/obo/HP_0003218,o_not_o2,hp_no.owl,Oroticaciduria,http://purl.obolibrary.org/obo/HP_0004364,hp.owl,Abnormality of nitrogen compound homeostasis,
http://purl.obolibrary.org/obo/HP_0010028,o_not_o2,hp_no.owl,Bullet-shaped 1st metacarpal,http://purl.obolibrary.org/obo/HP_0011314,hp.owl,Abnormality of long bone morphology,
http://purl.obolibrary.org/obo/HP_0002164,o_not_o2,hp_no.owl,Nail dysplasia,http://purl.obolibrary.org/obo/HP_0011121,hp.owl,Abnormality of skin morphology,
http://purl.obolibrary.org/obo/HP_0001913,o_not_o2,hp_no.owl,Granulocytopenia,http://purl.obolibrary.org/obo/HP_0001882,hp.owl,Leukopenia,
http://purl.obolibrary.org/obo/HP_0003427,o_not_o2,hp_no.owl,Thenar muscle weakness,http://purl.obolibrary.org/obo/HP_0003690,hp.owl,Limb muscle weakness,
http://purl.obolibrary.org/obo/HP_0003367,o_not_o2,hp_no.owl,Abnormality of the femoral neck,http://purl.obolibrary.org/obo/HP_0006489,hp.owl,Abnormality of the femoral metaphysis,
http://purl.obolibrary.org/obo/HP_0002723,o_not_o2,hp_no.owl,Absence of bactericidal oxidative respiratory burst in phagocytes,http://purl.obolibrary.org/obo/HP_0001939,hp.owl,Abnormality of metabolism/homeostasis,
http://purl.obolibrary.org/obo/HP_0012440,o_not_o2,hp_no.owl,Abnormal biliary tract morphology,http://purl.obolibrary.org/obo/HP_0025033,hp.owl,Abnormality of digestive system morphology,
http://purl.obolibrary.org/obo/HP_0010411,o_not_o2,hp_no.owl,Triangular shaped middle phalanx of the 2nd toe,http://purl.obolibrary.org/obo/HP_0010201,hp.owl,Triangular shaped middle phalanges of the toes,
http://purl.obolibrary.org/obo/HP_0009822,o_not_o2,hp_no.owl,Aplasia involving forearm bones,http://purl.obolibrary.org/obo/HP_0003953,hp.owl,Absent forearm bone,
http://purl.obolibrary.org/obo/HP_0100745,o_not_o2,hp_no.owl,Abnormality of the humeroulnar joint,http://purl.obolibrary.org/obo/HP_0005262,hp.owl,Abnormality of the synovia,
http://purl.obolibrary.org/obo/HP_0000060,o_not_o2,hp_no.owl,Clitoral hypoplasia,http://purl.obolibrary.org/obo/HP_0040254,hp.owl,Decreased size of the clitoris,
